"id","ep_num","segment","title","role","text"
1120198,112,1,"Mecha Striesand","MS. STREISAND","He has it Milo... That little bastard has the triangle."
1120199,112,1,"Mecha Striesand","MILO","Are you sure?"
1120200,112,1,"Mecha Striesand","MS. STREISAND","I'm sure! He knew about the symbol of Krulock!!"
1120201,112,1,"Mecha Striesand","Bab's walks into the living room. Milo follows her.",""
1120202,112,1,"Mecha Striesand","MILO","Then why don't we go get it?"
1120203,112,1,"Mecha Striesand","MS. STREISAND","A cop showed up. He's a clever one. I can't blow everything now that I'm this close. Everything must be handled very carefully."
1120204,112,1,"Mecha Striesand","Now babs walks over to a bookcase and hits a button on it. ","Immediately, the bookcase spins around and a huge, hidden glass case reveals itself."
1120205,112,1,"Mecha Striesand","MS. STREISAND","How many years has it been, Milo? Thirty? Forty?"
1120206,112,1,"Mecha Striesand","Streisand walks up to the case and peers in.",""
1120207,112,1,"Mecha Striesand","MS. STREISAND","For so long I have waited to find the other triangle..."
1120208,112,1,"Mecha Striesand","We ZOOM in on the glass case.",""
1120209,112,1,"Mecha Striesand","Inside, in a very strange display, is a small, blue triangle. ","An empty space next to it, awaits another triangle... Kyle's Triangle."
1120210,112,1,"Mecha Striesand","MS. STREISAND","And now I am so close... The dawn of Zinthar is close at hand!!!!"
1120211,112,1,"Mecha Striesand","Babs starts a horrible, maniacal laugh.",""
1120212,112,1,"Mecha Striesand","FIRST COMMERCIAL BREAK",""
1120213,112,1,"Mecha Striesand","ACT II",""
1120214,112,1,"Mecha Striesand","EXT. KYLE'S HOUSE - NIGHT",""
1120215,112,1,"Mecha Striesand","Establishing.",""
1120216,112,1,"Mecha Striesand","INT. KYLE'S HOUSE",""
1120217,112,1,"Mecha Striesand","The inside of Kyle's house is lit softly by moonlight.",""
1120218,112,1,"Mecha Striesand","PAN ACROSS Kyle's room.",""
1120219,112,1,"Mecha Striesand","Kyle is sleeping soundly in his bed.",""
1120220,112,1,"Mecha Striesand","PAN ACROSS further, where we see the triangle displayed ","proudly on Kyle's dresser."
1120221,112,1,"Mecha Striesand","A STRANGE SOUND cues the camera to TILT UP to the ceiling, ","where a circle is being cut by a blue flame."
1120222,112,1,"Mecha Striesand","The circle completes, and the piece of ceiling falls to the ","floor."
1120223,112,1,"Mecha Striesand","Kyle turns a little, but stays asleep.",""
1120224,112,1,"Mecha Striesand","Now a rope falls from the ceiling, and a figure, dressed all ","in black, slides down it."
1120225,112,1,"Mecha Striesand","We see through the masked eyes of this person. It looks over ","at Kyle, who tosses and turns, then back to the triangle. It nears the triangle, reaches its black gloved hand towards it..."
1120226,112,1,"Mecha Striesand","IKE","BABA MAMA BABA MA!!!!"
1120227,112,1,"Mecha Striesand","The figure is startled, and knocks over a glass framed picture ","on Kyle's dresser. It hits the ground. SMASH!!!!! Kyle jolts awake. Ike jumps in front of the figure."
1120228,112,1,"Mecha Striesand","KYLE","Cartman?!"
1120229,112,1,"Mecha Striesand","Cartman takes off his black mask.",""
1120230,112,1,"Mecha Striesand","CARTMAN","You scared the crap out of me, Ike!"
1120231,112,1,"Mecha Striesand","KYLE","What the hell are you doing?!"
1120232,112,1,"Mecha Striesand","CARTMAN","I'm trying to get my triangle -- Wait a minute, I'm not talking to you!"
1120233,112,1,"Mecha Striesand","Cartman turns to Ike.",""
1120234,112,1,"Mecha Striesand","CARTMAN","Ike, will you tell Kyle that I was just trying to get MY triangle back?!!"
1120235,112,1,"Mecha Striesand","IKE","Baba simi babangle ba."
1120236,112,1,"Mecha Striesand","KYLE","Well Ike, YOU can tell CARTMAN that it's MY TRIANGLE!!"
1120237,112,1,"Mecha Striesand","IKE","Baba MY babamama."
1120238,112,1,"Mecha Striesand","CARTMAN","Well, you can tell Kyle he's a dirty goddamn son of a bitch!!"
1120239,112,1,"Mecha Striesand","IKE","Koyle a goddam sonna ba."
1120240,112,1,"Mecha Striesand","KYLE","Alright, alright! If it means that much to you, TAKE the stupid triangle!!"
1120241,112,1,"Mecha Striesand","CARTMAN","Huh?"
1120242,112,1,"Mecha Striesand","Kyle storms over to the dresser and picks up the triangle.",""
1120243,112,1,"Mecha Striesand","KYLE","If it'll make you leave me alone, then just take the damn thing, here!!"
1120244,112,1,"Mecha Striesand","Kyle hands Cartman the triangle. Cartman is speechless.",""
1120245,112,1,"Mecha Striesand","KYLE","There! Now get out of my house and I hope you feel really, REALLY good about yourself!"
1120246,112,1,"Mecha Striesand","Cartman thinks.",""
1120247,112,1,"Mecha Striesand","CARTMAN","Hell yeah I do! I got the triangle!"
1120248,112,1,"Mecha Striesand","Cartman happily walks out. Kyle jumps back in bed and pulls ","the blanket over his head."
1120249,112,1,"Mecha Striesand","CARTMAN","(Offscreen in distance) I got the tri-angle! I got the tri- angle!"
1120250,112,1,"Mecha Striesand","EXT. MOUNTAIN ROAD",""
1120251,112,1,"Mecha Striesand","Chef's family car drives up the snowpacked mountain road.",""
1120252,112,1,"Mecha Striesand","INT. CHEF'S CAR",""
1120253,112,1,"Mecha Striesand","LEONARD MALTIN","Are you sure Barbara Streisand has a condo up here?"
1120254,112,1,"Mecha Striesand","CHEF","It was just a rumor... A lot of big celebrities have mountain condos."
1120255,112,1,"Mecha Striesand","LEONARD MALTIN","Then we've got to keep looking..."
1120256,112,1,"Mecha Striesand","Chef stops the car.",""
1120257,112,1,"Mecha Striesand","CHEF","Alright, Leonard Maltin, this has gone far enough! I ain't driving another mile until you tell me what this is all about!!"
1120258,112,1,"Mecha Striesand","Leonard Maltin takes a deep breath.",""
1120259,112,1,"Mecha Striesand","LEONARD MALTIN","Haven't you ever been curious about the insanity Barbara Streisand exhibits?"
1120260,112,1,"Mecha Striesand","CHEF","Well, I always heard she was kind of a bitch, but-"
1120261,112,1,"Mecha Striesand","LEONARD MALTIN","MORE THAN A BITCH, Mr. Chef!! She is a calculating, self-centered egotistical... bitch. She was born in a small town, her mother was a Jackel and her father was an insurance salesman!"
1120262,112,1,"Mecha Striesand","CHEF","(He gets a chill) Woo... Insurance salesman?"
1120263,112,1,"Mecha Striesand","LEONARD MALTIN","(Rapidly) When she was five, she knew that she wanted to be a famous singer. But by the time she was six, her ambitions became to rule the universe. She learned of an ancient diamond. The diamond of Pantheous."
1120264,112,1,"Mecha Striesand","CHEF","Okay, you know what? Never mind. I don't need to know all this -- forget I asked."
1120265,112,1,"Mecha Striesand","Chef starts to drive again.",""
1120266,112,1,"Mecha Striesand","LEONARD MALTIN","(Very quickly) Before she was seven, the keepers of Pantheous learned of this insane little girl's wish. The diamond was split up and buried at opposite ends of the world. But then, during the shooting of My Fair Lady, Barbara Streisand found one of the triangles..."
1120267,112,1,"Mecha Striesand","CHEF","And the other triangle is the one that little Kyle has?"
1120268,112,1,"Mecha Striesand","LEONARD MALTIN","Yes... Mr. Chef, if Babs gets a hold of that other triangle, she will fulfill her prophecy and become the most threatening thing ever known to mankind..."
1120269,112,1,"Mecha Striesand","ZOOM IN on Leonard Maltin.",""
1120270,112,1,"Mecha Striesand","LEONARD MALTIN","MECHA-STREISAND."
1120271,112,1,"Mecha Striesand","CHEF","Mecha-Streisand? Oh man, I don't know what the hell that means, but it doesn't sound good!"
1120272,112,1,"Mecha Striesand","EXT. BUSSTOP - MORNING",""
1120273,112,1,"Mecha Striesand","The boys are waiting for the bus to come.",""
1120274,112,1,"Mecha Striesand","STAN","Man, the bus sure is late."
1120275,112,1,"Mecha Striesand","CARTMAN","Hmmm, I wonder what I should do with MY triangle, now that it is MY triangle..."
1120276,112,1,"Mecha Striesand","KYLE","Dammit, Cartman! I gave it to you so you would SHUT UP!!"
1120277,112,1,"Mecha Striesand","Just then, a nice, tan Honda Accord four door pulls up, and ","a strange looking person gets out."
1120278,112,1,"Mecha Striesand","Actually, it's just Barbara Streisand wearing groucho glasses ","with a mustache. She talks with a ridiculously disguised voice."
1120279,112,1,"Mecha Striesand","DISGUISED BABS","Oh, hello there little boys. How are you today?"
1120280,112,1,"Mecha Striesand","STAN","Fine."
1120281,112,1,"Mecha Striesand","DISGUISED BABS","That is great. My name is Mrs. Jones. And I am a very friendly, nice person."
1120282,112,1,"Mecha Striesand","The boys don't respond.",""
1120283,112,1,"Mecha Striesand","DISGUISED BABS","I hear that one of you found my triangle."
1120284,112,1,"Mecha Striesand","KYLE","YOUR triangle?"
1120285,112,1,"Mecha Striesand","DISGUISED BABS","Yes. You see, that triangle is part of my Kidney Dialysis machine. I'm so glad you found it, because without it, I was sure to die within hours."
1120286,112,1,"Mecha Striesand","CARTMAN","Oh no you don't! Finders keepers!"
1120287,112,1,"Mecha Striesand","DISGUISED BABS","But I'll die!"
1120288,112,1,"Mecha Striesand","CARTMAN","Well I guess we'll have to Roshambo for it. I'll kick you in the nuts as hard as I can, then you kick me square in the nuts as hard as you can."
1120289,112,1,"Mecha Striesand","DISGUISED BABS","I want to give you a BIG cash reward for finding it. It's worth a lot of money to me."
1120290,112,1,"Mecha Striesand","CARTMAN","It is?!"
1120291,112,1,"Mecha Striesand","STAN","Hey, no wonder that Barbara Streisand lady wanted it!"
1120292,112,1,"Mecha Striesand","Babs eyes get wide.",""
1120293,112,1,"Mecha Striesand","DISGUISED BABS","Oh, ha, ha... Who is that?"
1120294,112,1,"Mecha Striesand","KYLE","Oh, just this really, really old lady who wishes she was still only forty-five."
1120295,112,1,"Mecha Striesand","The boys all laugh. Babs gets furious.",""
1120296,112,1,"Mecha Striesand","STAN","Yeah! And you should have seen her nose, it was big enough to land Stealth Bombers on!"
1120297,112,1,"Mecha Striesand","The boys laugh harder. Babs starts shaking with anger.",""
1120298,112,1,"Mecha Striesand","CARTMAN","Yeah, and talk about a bitch! I haven't seen-"
1120299,112,1,"Mecha Striesand","DISGUISED BABS","(Screaming) ENOUGH!!!"
1120300,112,1,"Mecha Striesand","The boys all reel back.",""
1120301,112,1,"Mecha Striesand","DISGUISED BABS","(Getting back in character) Uh, ha-ha... Anyway, if you'll come with me in my car, I'll take you up to my condo where I'll kill you -- I mean -- give you money for the triangle."
1120302,112,1,"Mecha Striesand","CARTMAN","Sweet! I'm gonna be rich!! Bet you wish you wouldn't have given me back that triangle NOW, huh, Kyle! DUMBASS!"
1120303,112,1,"Mecha Striesand","Cartman follows Barbara to her car. The other boys shrug and ","follow too."
1120304,112,1,"Mecha Striesand","KYLE","Wait, isn't there some rule about not getting into cars with Strangers?"
